"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"72505394728","2023-01-01","  43.7","010000"," 15.0","  55.0","  50.0","  8.9"," 0.28","1011.6","999.9","005.8","  52.4","  8.1","  4.8"
"72505394728","2023-01-02","  38.0","000000","999.9","  55.9","  48.9","  6.0"," 0.00","1018.6","999.9","013.6","  52.0"," 10.0","  3.1"
"72505394728","2023-01-03","  47.7","110000","999.9","  57.0","  46.4","  7.0"," 0.04","1017.3","999.9","011.2","  51.6","  5.8","  2.5"
"72505394728","2023-01-04","  52.8","010000","999.9","  66.0","  46.9","  8.9"," 0.40","1010.1","999.9","005.1","  59.1","  8.3","  3.2"
"72505394728","2023-01-05","  46.4","010000","999.9","  66.0","  46.9","  8.9"," 0.03","1012.8","999.9","007.6","  49.0","  6.5","  4.3"
"72505394728","2023-01-06","  40.4","010000"," 14.0","  50.0","  42.1","  8.0"," 0.26","1014.8","999.9","009.9","  45.1","  6.9","  4.3"
"72505394728","2023-01-07","  28.5","000000","999.9","  48.9","  37.0","  8.9"," 0.01","1019.9","999.9","015.0","  40.7"," 10.0","  6.2"
"72505394728","2023-01-08","  21.9","000000","999.9","  45.0","  33.1","  8.0"," 0.00","1024.7","999.9","019.7","  37.7"," 10.0","  4.2"
"72505394728","2023-01-09","  27.7","010000"," 15.0","  44.1","  33.1","  8.9"," 0.01","1015.6","999.9","010.6","  39.6","  9.4","  4.5"
"72505394728","2023-01-10","  24.6","000000","999.9","  44.1","  37.0","  7.0"," 0.00","1015.6","999.9","010.6","  39.6","  9.9","  4.0"
"72505394728","2023-01-11","  22.4","000000"," 15.9","  41.0","  35.1","  8.9"," 0.00","1022.2","999.9","017.3","  37.8"," 10.0","  5.4"
"72505394728","2023-01-12","  35.4","010000"," 15.0","  54.0","  35.1","  8.9"," 0.01","1020.7","999.9","015.3","  42.1","  9.4","  4.2"
"72505394728","2023-01-13","  46.8","010000"," 20.0","  57.0","  37.0"," 11.1"," 0.38","1002.3","999.9","997.9","  52.0","  8.2","  6.0"
"72505394728","2023-01-14","  24.2","001000"," 22.0","  39.9","  32.0"," 12.0"," 0.09","1008.5","999.9","003.1","  35.6","  9.3","  7.7"
"72505394728","2023-01-15","  18.4","000000"," 26.0","  41.0","  30.0"," 14.0"," 0.00","1014.7","999.9","009.7","  33.9"," 10.0","  8.4"
"72505394728","2023-01-16","  10.3","000000"," 21.0","  48.0","  28.0"," 13.0"," 0.00","1013.1","999.9","008.0","  35.5"," 10.0","  7.3"
"72505394728","2023-01-17","  12.6","010000","999.9","  48.0","  28.0","  7.0"," 0.00","1006.8","999.9","001.8","  41.0"," 10.0","  3.4"
"72505394728","2023-01-18","  32.2","010000"," 22.0","  53.1","  35.1"," 13.0"," 0.05","1006.7","999.9","001.9","  47.5","  9.8","  6.1"
"72505394728","2023-01-19","  34.6","010000"," 15.9","  53.1","  39.9","  8.9"," 0.54","1015.0","999.9","009.3","  42.7","  7.5","  4.3"
"72505394728","2023-01-20","  36.1","010000"," 22.9","  48.9","  39.9"," 13.0"," 0.33","1003.9","999.9","998.8","  43.4","  8.5","  5.5"
"72505394728","2023-01-21","  25.8","000000"," 19.0","  48.9","  37.9"," 12.0"," 0.00","1017.3","999.9","012.4","  40.0"," 10.0","  5.3"
"72505394728","2023-01-22","  25.1","010000","999.9","  42.1","  36.0","  8.0"," 0.00","1021.2","999.9","015.7","  38.4","  9.6","  3.3"
"72505394728","2023-01-23","  34.8","010000"," 24.1","  42.1","  36.0"," 14.0"," 0.75","1003.8","999.9","999.0","  37.8","  5.3","  6.2"
"72505394728","2023-01-24","  23.5","000000"," 24.1","  46.0","  35.1"," 13.0"," 0.17","1018.2","999.9","012.5","  38.9"," 10.0","  6.4"
"72505394728","2023-01-25","  25.9","011000"," 17.1","  46.0","  35.1","  8.9"," 0.00","1024.0","999.9","017.9","  38.4","  8.7","  4.4"
"72505394728","2023-01-26","  37.9","110000"," 25.1","  57.0","  35.1"," 15.0"," 1.34","1002.3","999.9","996.7","  47.7","  7.9","  8.2"
"72505394728","2023-01-27","  24.0","000000"," 22.0","  57.0","  35.1"," 11.1"," 0.44","1016.3","999.9","011.4","  39.2"," 10.0","  5.4"
"72505394728","2023-01-28","  21.7","000000"," 28.0","  52.0","  35.1"," 11.1"," 0.00","1022.7","999.9","017.8","  42.7"," 10.0","  6.1"
"72505394728","2023-01-29","  29.2","000000"," 17.1","  53.1","  36.0","  8.9"," 0.00","1023.7","999.9","019.3","  48.8"," 10.0","  4.3"
"72505394728","2023-01-30","  34.8","000000","999.9","  55.0","  42.1","  8.9"," 0.00","1020.4","999.9","015.7","  48.1"," 10.0","  2.7"
"72505394728","2023-01-31","  28.8","011000","999.9","  55.0","  34.0","  8.9"," 0.03","1020.6","999.9","015.5","  40.8","  9.3","  3.3"
"72505394728","2023-02-01","  15.0","001000","999.9","  50.0","  26.1","  8.0"," 0.05","1023.6","999.9","018.6","  32.1","  9.2","  5.5"
"72505394728","2023-02-02","   9.1","000000"," 14.0","  39.9","  26.1","  8.0"," 0.02","1021.8","999.9","016.7","  33.3"," 10.0","  3.3"
"72505394728","2023-02-03","   4.9","000000"," 33.0","  39.9","  15.1"," 17.1"," 0.00","1013.8","999.9","008.8","  27.3"," 10.0","  9.4"
"72505394728","2023-02-04"," -10.8","000000"," 27.0","  35.1","   3.0"," 15.0"," 0.00","1032.6","999.9","027.4","  12.2"," 10.0","  8.6"
"72505394728","2023-02-05","  15.8","000000"," 21.0","  48.9","  25.0","  9.9"," 0.00","1024.1","999.9","019.1","  35.1"," 10.0","  4.2"
"72505394728","2023-02-06","  27.0","000000"," 22.0","  52.0","  27.0"," 13.0"," 0.00","1015.5","999.9","010.6","  45.3"," 10.0","  4.1"
"72505394728","2023-02-07","  21.5","000000","999.9","  52.0","  30.0","  7.0"," 0.00","1025.2","999.9","020.2","  35.9"," 10.0","  4.0"
"72505394728","2023-02-08","  29.1","010000"," 24.1","  53.1","  30.0","  9.9"," 0.02","1021.3","999.9","016.3","  44.8","  8.9","  5.3"
"72505394728","2023-02-09","  30.9","000000"," 18.1","  53.1","  39.0","  9.9"," 0.00","1023.1","999.9","018.1","  47.5","  9.7","  3.0"
"72505394728","2023-02-10","  39.5","000000"," 25.1","  61.0","  42.1"," 17.1"," 0.00","1010.7","999.9","005.9","  56.0"," 10.0","  6.8"
"72505394728","2023-02-11","  20.4","000000"," 22.9","  61.0","  36.0"," 11.1"," 0.00","1021.8","999.9","016.8","  42.4"," 10.0","  6.1"
"72505394728","2023-02-12","  20.0","000000","999.9","  48.0","  36.0","  8.9"," 0.00","1020.3","999.9","015.3","  42.4"," 10.0","  2.6"
"72505394728","2023-02-13","  18.2","010000"," 15.9","  57.0","  37.9"," 11.1"," 0.01","1004.1","999.9","999.2","  46.7"," 10.0","  6.6"
"72505394728","2023-02-14","  19.3","000000"," 21.0","  57.0","  39.9"," 11.1"," 0.00","1012.6","999.9","007.7","  48.1"," 10.0","  5.6"
"72505394728","2023-02-15","  30.9","000000"," 18.1","  66.9","  39.9","  7.0"," 0.00","1018.0","999.9","013.2","  54.4"," 10.0","  2.9"
"72505394728","2023-02-16","  41.0","010000"," 21.0","  70.0","  46.9","  9.9"," 0.00","1014.6","999.9","009.8","  61.4","  9.6","  4.0"
"72505394728","2023-02-17","  48.0","110000"," 26.0","  70.0","  39.0"," 13.0"," 0.07","1005.7","999.9","000.3","  54.4","  8.5","  4.9"
"72505394728","2023-02-18","  13.7","000000"," 22.9","  42.1","  27.0"," 12.0"," 0.18","1022.2","999.9","017.2","  34.1"," 10.0","  8.1"
"72505394728","2023-02-19","  23.6","000000"," 18.1","  50.0","  27.0","  9.9"," 0.00","1025.7","999.9","020.7","  42.0"," 10.0","  3.5"
"72505394728","2023-02-20","  38.5","000000"," 17.1","  61.0","  37.0"," 11.1"," 0.00","1008.7","999.9","003.8","  51.0","  9.8","  5.2"
"72505394728","2023-02-21","  33.7","010000","999.9","  61.0","  37.0","  9.9"," 0.20","1003.6","999.9","998.6","  44.3","  7.7","  3.9"
"72505394728","2023-02-22","  26.5","010000"," 15.0","  50.0","  37.0"," 11.1"," 0.07","1016.7","999.9","011.9","  40.7","  9.3","  5.2"
"72505394728","2023-02-23","  35.4","010000"," 19.0","  44.1","  37.0"," 12.0"," 0.16","1013.1","999.9","008.3","  38.8","  7.8","  6.9"
"72505394728","2023-02-24","  29.2","000000"," 28.0","  45.0","  34.0"," 17.1"," 0.02","1019.7","999.9","013.5","  41.9","  7.6","  6.5"
"72505394728","2023-02-25","  10.8","001000"," 21.0","  45.0","  23.0"," 13.0"," 0.00","1031.1","999.9","025.7","  27.1","  9.7","  4.3"
"72505394728","2023-02-26","  23.5","000000"," 18.1","  50.0","  23.0","  9.9"," 0.00","1014.9","999.9","010.5","  35.3","  8.8","  4.4"
"72505394728","2023-02-27","  19.8","000000"," 19.0","  50.0","  30.0","  8.9"," 0.00","1012.9","999.9","008.1","  39.5"," 10.0","  4.0"
"72505394728","2023-02-28","  31.2","111000"," 24.1","  46.0","  32.0"," 15.9"," 0.47","1006.7","999.9","001.6","  34.3","  3.5","  6.3"
"72505394728","2023-03-01","  28.9","000000","999.9","  44.1","  32.0","  8.0"," 0.08","1018.5","  2.0","013.4","  38.3","  9.8","  4.2"
"72505394728","2023-03-02","  37.7","010000"," 17.1","  54.0","  39.9","  8.0"," 0.00","1007.9","  1.2","003.1","  43.9","  5.2","  4.0"
"72505394728","2023-03-03","  24.5","000000"," 21.0","  48.0","  37.0"," 11.1"," 0.00","1015.2","999.9","010.2","  41.6"," 10.0","  4.3"
"72505394728","2023-03-04","  36.0","010000"," 29.9","  46.9","  37.0"," 18.1"," 1.12","1001.2","999.9","996.4","  41.5","  7.4","  7.2"
"72505394728","2023-03-05","  28.4","010000"," 21.0","  53.1","  37.9"," 13.0"," 0.02","1018.2","999.9","013.1","  43.7"," 10.0","  6.3"
"72505394728","2023-03-06","  23.2","000000"," 18.1","  53.1","  37.9","  8.9"," 0.00","1019.7","999.9","014.8","  45.6"," 10.0","  5.3"
"72505394728","2023-03-07","  17.8","001000"," 31.1","  52.0","  33.1"," 20.0"," 0.06","1010.1","999.9","005.2","  40.9","  8.7","  8.1"
"72505394728","2023-03-08","  19.4","000000"," 24.1","  48.0","  30.9"," 12.0"," 0.00","1018.8","999.9","013.9","  37.7"," 10.0","  7.9"
"72505394728","2023-03-09","  24.1","000000"," 19.0","  51.1","  30.9"," 12.0"," 0.00","1021.2","999.9","016.2","  40.6"," 10.0","  6.8"
"72505394728","2023-03-10","  26.6","010000"," 14.0","  51.1","  33.1","  7.0"," 0.00","1017.5","999.9","012.1","  40.4"," 10.0","  3.8"
"72505394728","2023-03-11","  34.7","011000"," 19.0","  46.0","  35.1"," 11.1"," 0.58","1006.6","999.9","001.4","  40.4","  7.1","  6.7"
"72505394728","2023-03-12","  25.2","000000"," 17.1","  48.0","  34.0","  8.0"," 0.18","1015.6","999.9","010.7","  39.8"," 10.0","  3.9"
"72505394728","2023-03-13","  36.5","010000"," 22.9","  48.0","  34.0"," 12.0"," 0.04","1012.8","999.9","008.3","  41.2","  6.1","  6.3"
"72505394728","2023-03-14","  31.7","011000"," 28.0","  45.0","  33.1"," 17.1"," 0.75","1001.4","999.9","996.3","  36.3","  5.6","  8.1"
"72505394728","2023-03-15","  20.8","000000"," 34.0","  45.0","  33.1"," 17.1"," 0.01","1007.3","999.9","002.4","  37.8"," 10.0"," 11.2"
"72505394728","2023-03-16","  13.2","000000"," 21.0","  59.0","  34.0"," 12.0"," 0.00","1015.9","999.9","011.0","  43.2"," 10.0","  6.4"
"72505394728","2023-03-17","  24.6","000000","999.9","  60.1","  34.0","  7.0"," 0.00","1007.9","999.9","003.0","  53.6"," 10.0","  2.7"
"72505394728","2023-03-18","  28.4","010000"," 18.1","  60.1","  43.0","  9.9"," 0.02","1004.6","999.9","999.8","  50.0","  9.8","  6.0"
"72505394728","2023-03-19","   9.0","000000"," 26.0","  55.9","  28.9"," 15.0"," 0.00","1013.8","999.9","008.9","  36.6"," 10.0","  8.2"
"72505394728","2023-03-20","  14.4","000000"," 14.0","  51.1","  28.9","  8.9"," 0.00","1023.9","999.9","018.9","  38.9"," 10.0","  3.7"
"72505394728","2023-03-21","  15.4","000000"," 20.0","  63.0","  30.9","  9.9"," 0.00","1026.4","999.9","021.4","  50.5"," 10.0","  4.9"
"72505394728","2023-03-22","  24.4","000000"," 18.1","  63.0","  39.9","  8.9"," 0.00","1026.8","999.9","021.9","  53.6"," 10.0","  4.2"
"72505394728","2023-03-23","  47.0","010000"," 17.1","  62.1","  48.0","  8.9"," 0.00","1015.1","999.9","010.3","  52.7","  7.0","  3.3"
"72505394728","2023-03-24","  33.9","000000"," 19.0","  60.1","  44.1","  9.9"," 0.09","1012.8","999.9","007.7","  50.9","  9.6","  4.4"
"72505394728","2023-03-25","  32.4","010000"," 25.1","  55.0","  42.1"," 12.0"," 0.00","1016.9","999.9","010.1","  45.1","  8.0","  7.4"
"72505394728","2023-03-26","  32.7","000000"," 22.0","  63.0","  42.1","  9.9"," 0.15","1010.7","999.9","005.1","  50.8","  7.5","  5.7"
"72505394728","2023-03-27","  23.5","010000"," 15.0","  63.0","  44.1"," 11.1"," 0.00","1016.0","999.9","011.0","  52.8","  9.3","  4.3"
"72505394728","2023-03-28","  34.4","010000"," 15.9","  62.1","  42.1","  9.9"," 0.29","1017.0","999.9","012.1","  46.2"," 10.0","  3.7"
"72505394728","2023-03-29","  20.1","000000"," 15.0","  55.0","  39.0","  8.9"," 0.00","1019.8","999.9","014.9","  46.6"," 10.0","  4.3"
"72505394728","2023-03-30","  17.1","010000"," 21.0","  55.0","  30.9"," 12.0"," 0.01","1022.8","999.9","017.7","  39.4"," 10.0","  7.2"
"72505394728","2023-03-31","  23.8","000000","999.9","  52.0","  30.9","  7.0"," 0.00","1024.4","999.9","019.5","  44.9"," 10.0","  2.5"
"72505394728","2023-04-01","  49.0","010000"," 17.1","  72.0","  37.9","  9.9"," 0.00","1002.6","999.9","997.7","  59.8","  8.7","  3.1"
"72505394728","2023-04-02","  22.6","010000"," 28.0","  72.0","  39.9"," 14.0"," 0.38","1007.9","999.9","003.4","  47.9","  9.9","  8.2"
"72505394728","2023-04-03","  21.3","000000"," 20.0","  59.0","  39.0","  8.9"," 0.00","1019.4","999.9","014.4","  47.2"," 10.0","  3.6"
"72505394728","2023-04-04","  46.7","000000","999.9","  73.0","  39.0","  7.0"," 0.00","1016.2","999.9","011.3","  58.9","  9.7","  2.3"
"72505394728","2023-04-05","  48.4","000000"," 27.0","  73.0","  46.0"," 14.0"," 0.00","1022.0","999.9","017.3","  52.7","  5.6","  6.9"
"72505394728","2023-04-06","  49.6","010000","999.9","  80.1","  46.0","  6.0"," 0.00","1019.8","999.9","014.8","  57.9","  4.7","  2.4"
"72505394728","2023-04-07","  23.6","000000"," 22.0","  64.0","  48.9"," 11.1"," 0.00","1025.2","999.9","020.2","  55.8"," 10.0","  7.1"
"72505394728","2023-04-08","  16.4","000000"," 15.9","  60.1","  37.0","  8.0"," 0.00","1031.2","999.9","026.2","  45.0"," 10.0","  3.8"
"72505394728","2023-04-09","  23.6","000000"," 14.0","  57.0","  37.0"," 12.0"," 0.00","1031.9","999.9","026.9","  46.6"," 10.0","  3.6"
"72505394728","2023-04-10","  29.4","000000"," 14.0","  68.0","  39.9","  8.0"," 0.00","1030.4","999.9","025.4","  51.5"," 10.0","  4.0"
"72505394728","2023-04-11","  25.8","000000"," 21.0","  75.0","  42.1","  9.9"," 0.00","1021.0","999.9","016.2","  61.8"," 10.0","  4.8"
"72505394728","2023-04-12","  32.1","000000"," 20.0","  84.0","  51.1"," 11.1"," 0.00","1010.8","999.9","006.0","  72.6"," 10.0","  5.6"
"72505394728","2023-04-13","  41.5","000000"," 18.1","  90.0","  64.0"," 11.1"," 0.00","1010.3","999.9","005.6","  78.4"," 10.0","  4.2"
"72505394728","2023-04-14","  42.4","000000"," 14.0","  91.0","  66.9","  8.9"," 0.00","1010.6","999.9","005.9","  80.0"," 10.0","  2.6"
"72505394728","2023-04-15","  55.7","010000"," 14.0","  78.1","  62.6","  8.0"," 0.00","1011.8","999.9","007.2","  69.8","  9.7","  3.8"
"72505394728","2023-04-16","  57.3","010000","999.9","  75.0","  57.9","  7.0"," 0.02","1009.7","999.9","005.4","  63.4","  6.7","  2.5"
"72505394728","2023-04-17","  49.4","010000"," 17.1","  71.1","  53.1"," 11.1"," 0.00","1003.1","999.9","998.8","  58.0","  6.4","  4.2"
"72505394728","2023-04-18","  30.5","000000"," 22.0","  62.1","  50.0"," 14.0"," 0.00","1006.5","999.9","001.7","  53.8"," 10.0","  6.2"
"72505394728","2023-04-19","  27.8","000000"," 22.0","  64.0","  45.0"," 11.1"," 0.00","1015.9","999.9","010.9","  51.7"," 10.0","  5.6"
"72505394728","2023-04-20","  34.2","000000","999.9","  66.0","  45.0","  5.1"," 0.00","1022.0","999.9","017.0","  53.8"," 10.0","  3.0"
"72505394728","2023-04-21","  42.9","000000"," 15.0","  71.1","  45.0","  8.9"," 0.00","1019.0","999.9","013.9","  59.0","  9.9","  2.8"
"72505394728","2023-04-22","  50.2","010000"," 15.9","  71.1","  51.1"," 11.1"," 0.00","1014.5","999.9","009.7","  56.8","  7.5","  6.9"
"72505394728","2023-04-23","  51.3","010000"," 15.9","  69.1","  51.1","  9.9"," 2.06","1010.5","999.9","005.7","  58.5","  5.9","  4.7"
"72505394728","2023-04-24","  32.2","000000"," 18.1","  69.1","  44.1","  8.9"," 0.13","1016.4","999.9","011.5","  53.1"," 10.0","  4.2"
"72505394728","2023-04-25","  30.5","000000","999.9","  62.1","  44.1","  5.1"," 0.00","1020.2","999.9","015.3","  52.9"," 10.0","  2.4"
"72505394728","2023-04-26","  34.2","000000","999.9","  60.1","  46.0","  6.0"," 0.00","1022.9","999.9","017.9","  52.6"," 10.0","  2.3"
"72505394728","2023-04-27","  44.3","000000","999.9","  60.1","  46.0","  8.0"," 0.00","1022.6","999.9","017.7","  53.0","  9.8","  2.6"
"72505394728","2023-04-28","  41.4","010000"," 15.9","  57.0","  48.9","  8.0"," 0.00","1021.4","999.9","016.5","  51.9","  9.4","  4.8"
"72505394728","2023-04-29","  47.9","010000"," 19.0","  53.1","  46.4"," 11.1"," 1.47","1013.3","999.9","008.7","  49.6","  2.6","  6.8"
"72505394728","2023-04-30","  51.3","110000"," 18.1","  59.0","  46.9"," 12.0"," 1.32","1007.2","999.9","997.8","  52.8","  3.2","  6.7"
"72505394728","2023-05-01","  44.1","110000"," 25.1","  61.0","  48.9"," 14.0"," 2.41"," 992.0","999.9","985.1","  56.7","  7.7","  5.9"
"72505394728","2023-05-02","  39.3","110000"," 20.0","  61.0","  44.1"," 14.0"," 0.06"," 995.5","999.9","990.7","  51.3","  8.9","  4.6"
"72505394728","2023-05-03","  37.1","010000"," 15.0","  57.0","  44.1","  7.0"," 0.19"," 998.4","999.9","993.6","  51.0"," 10.0","  3.6"
"72505394728","2023-05-04","  43.5","010000","999.9","  57.0","  46.9","  7.0"," 0.01","1008.1","999.9","003.5","  50.3","  9.9","  2.7"
"72505394728","2023-05-05","  43.4","010000","999.9","  66.0","  48.0","  5.1"," 0.04","1020.6","999.9","015.7","  54.6","  9.4","  2.3"
"72505394728","2023-05-06","  41.7","000000","999.9","  73.0","  48.0","  5.1"," 0.00","1023.0","999.9","018.1","  60.0"," 10.0","  2.4"
"72505394728","2023-05-07","  39.9","000000","999.9","  78.1","  48.0","  5.1"," 0.00","1016.6","999.9","011.8","  65.5"," 10.0","  2.3"
"72505394728","2023-05-08","  48.0","010000"," 17.1","  78.1","  54.0","  8.9"," 0.02","1008.2","999.9","003.4","  67.3","  9.9","  3.8"
"72505394728","2023-05-09","  32.0","000000","999.9","  77.0","  55.0","  8.9"," 0.00","1013.3","999.9","008.5","  62.9"," 10.0","  3.2"
"72505394728","2023-05-10","  37.9","000000","999.9","  73.0","  50.0","  6.0"," 0.00","1019.8","999.9","015.0","  60.2"," 10.0","  0.9"
"72505394728","2023-05-11","  38.3","000000"," 14.0","  80.1","  50.0","  7.0"," 0.00","1018.9","999.9","014.1","  68.2","  9.8","  3.4"
"72505394728","2023-05-12","  44.1","000000","999.9","  87.1","  57.0","  6.0"," 0.00","1017.3","999.9","012.5","  75.3","  9.4","  2.5"
"72505394728","2023-05-13","  48.5","000000","999.9","  87.1","  64.9","  7.0"," 0.00","1015.5","999.9","010.8","  76.2"," 10.0","  2.4"
"72505394728","2023-05-14","  33.7","000000","999.9","  82.0","  60.1","  8.0"," 0.00","1020.4","999.9","015.6","  67.8"," 10.0","  4.9"
"72505394728","2023-05-15","  32.9","000000"," 17.1","  73.9","  52.0","  8.0"," 0.00","1022.5","999.9","017.7","  63.7"," 10.0","  3.7"
"72505394728","2023-05-16","  37.8","000000"," 20.0","  78.1","  52.0","  8.9"," 0.00","1008.8","999.9","004.0","  69.0"," 10.0","  4.5"
"72505394728","2023-05-17","  34.8","000000"," 17.1","  79.0","  54.0","  8.9"," 0.00","1005.4","999.9","000.8","  63.8"," 10.0","  5.2"
"72505394728","2023-05-18","  27.6","000000"," 15.0","  69.1","  43.0","  8.0"," 0.00","1023.9","999.9","019.0","  53.4"," 10.0","  4.3"
"72505394728","2023-05-19","  45.8","000000","999.9","  70.0","  43.0","  5.1"," 0.00","1026.8","999.9","022.0","  59.3"," 10.0","  1.5"
"72505394728","2023-05-20","  56.3","110000","999.9","  70.0","  52.0","  8.0"," 0.00","1019.9","999.9","014.2","  60.4","  5.1","  2.8"
"72505394728","2023-05-21","  52.0","010000"," 18.1","  70.0","  55.0","  8.9"," 0.79","1013.3","999.9","008.1","  63.3","  8.2","  3.8"
"72505394728","2023-05-22","  50.2","000000","999.9","  75.0","  55.0","  8.0"," 0.02","1020.1","999.9","015.2","  64.8","  9.4","  1.6"
"72505394728","2023-05-23","  48.4","000000","999.9","  75.0","  55.0","  6.0"," 0.00","1026.2","999.9","021.3","  61.1","  9.9","  3.1"
"72505394728","2023-05-24","  41.4","010000"," 15.9","  77.0","  53.1","  7.0"," 0.00","1018.9","999.9","014.1","  61.9","  9.8","  1.5"
"72505394728","2023-05-25","  39.6","010000"," 22.0","  77.0","  50.0","  9.9"," 0.08","1019.3","999.9","014.5","  58.8"," 10.0","  6.9"
"72505394728","2023-05-26","  35.4","000000"," 18.1","  72.0","  50.0","  8.9"," 0.00","1023.8","999.9","019.0","  62.9"," 10.0","  3.5"
"72505394728","2023-05-27","  39.2","000000","999.9","  78.1","  53.1","  6.0"," 0.00","1025.5","999.9","020.6","  66.3"," 10.0","  2.7"
"72505394728","2023-05-28","  38.2","000000","999.9","  79.0","  55.9","  5.1"," 0.00","1021.3","999.9","016.4","  67.4"," 10.0","  2.0"
"72505394728","2023-05-29","  47.0","000000"," 26.0","  79.0","  59.0"," 15.0"," 0.00","1016.3","999.9","011.5","  69.4"," 10.0","  4.0"
"72505394728","2023-05-30","  45.2","000000"," 17.1","  79.0","  55.9","  8.9"," 0.00","1022.4","999.9","017.5","  62.8"," 10.0","  5.2"
"72505394728","2023-05-31","  48.2","000000","999.9","  77.0","  51.1","  6.0"," 0.00","1022.3","999.9","017.6","  62.4","  9.6","  2.3"
"72505394728","2023-06-01","  54.1","000000","999.9","  87.1","  51.1","  5.1"," 0.00","1019.1","999.9","014.3","  70.3","  8.9","  1.6"
"72505394728","2023-06-02","  55.7","010000"," 19.0","  91.0","  59.0"," 12.0"," 0.00","1013.6","999.9","008.6","  74.9","  8.7","  1.4"
"72505394728","2023-06-03","  56.9","000000"," 17.1","  69.1","  61.0"," 11.1"," 0.24","1013.9","999.9","009.3","  65.8","  8.8","  5.5"
"72505394728","2023-06-04","  43.6","000000"," 19.0","  69.1","  48.9"," 12.0"," 0.00","1016.7","999.9","012.1","  58.8"," 10.0","  5.8"
"72505394728","2023-06-05","  45.0","000000","999.9","  75.9","  48.9","  8.0"," 0.00","1012.4","999.9","007.6","  64.4"," 10.0","  2.7"
"72505394728","2023-06-06","  42.5","010000"," 18.1","  79.0","  55.9"," 12.0"," 0.00","1005.9","999.9","000.8","  68.3","  4.7","  3.3"
"72505394728","2023-06-07","  42.3","000000"," 18.1","  79.0","  57.0","  9.9"," 0.00","1003.6","999.9","998.7","  64.1","  2.5","  4.8"
"72505394728","2023-06-08","  42.9","000000","999.9","  72.0","  55.0","  6.0"," 0.00","1005.4","999.9","000.5","  62.8","  3.0","  2.8"
"72505394728","2023-06-09","  46.4","010000","999.9","  72.0","  55.0","  8.9"," 0.00","1006.8","999.9","002.0","  64.4","  9.6","  3.3"
"72505394728","2023-06-10","  47.8","000000","999.9","  78.1","  57.9","  7.0"," 0.00","1008.0","999.9","003.2","  66.9","  9.9","  3.7"
"72505394728","2023-06-11","  57.0","010000","999.9","  82.0","  57.9","  6.0"," 0.01","1010.8","999.9","006.1","  71.9","  7.3","  0.8"
"72505394728","2023-06-12","  62.2","010000"," 15.9","  82.0","  64.0","  8.0"," 0.01","1008.2","999.9","003.2","  71.6","  6.4","  1.3"
"72505394728","2023-06-13","  57.2","010000"," 15.0","  78.1","  64.0","  8.9"," 0.30","1004.6","999.9","999.2","  69.4","  7.9","  4.3"
"72505394728","2023-06-14","  54.1","010000"," 17.1","  78.1","  63.0","  8.9"," 0.00","1002.0","999.9","997.2","  68.5","  9.5","  2.4"
"72505394728","2023-06-15","  52.9","000000"," 18.1","  77.0","  61.0","  9.9"," 0.14","1002.3","999.9","997.5","  68.1"," 10.0","  5.4"
"72505394728","2023-06-16","  55.0","010000","999.9","  79.0","  61.0","  7.0"," 0.00","1006.2","999.9","001.4","  69.6","  9.0","  2.0"
"72505394728","2023-06-17","  53.9","010000"," 24.1","  79.0","  62.1","  8.0"," 0.23","1004.6","999.9","999.8","  67.7","  8.9","  3.9"
"72505394728","2023-06-18","  51.7","000000","999.9","  80.1","  62.1","  8.9"," 0.00","1009.5","999.9","004.7","  70.7","  8.4","  4.6"
"72505394728","2023-06-19","  56.7","000000","999.9","  81.0","  62.1","  7.0"," 0.00","1016.1","999.9","011.3","  72.3"," 10.0","  3.2"
"72505394728","2023-06-20","  57.6","000000","999.9","  81.0","  64.0","  8.0"," 0.00","1021.6","999.9","016.9","  69.4","  9.8","  3.7"
"72505394728","2023-06-21","  53.6","000000"," 20.0","  78.1","  62.1"," 14.0"," 0.00","1024.3","999.9","019.5","  66.5"," 10.0","  9.0"
"72505394728","2023-06-22","  54.1","010000"," 21.0","  73.0","  60.1"," 14.0"," 0.00","1022.0","999.9","016.9","  64.9","  9.3","  8.1"
"72505394728","2023-06-23","  62.3","010000","999.9","  72.0","  60.1","  6.0"," 0.00","1017.9","999.9","012.6","  67.6","  8.2","  2.0"
"72505394728","2023-06-24","  67.4","010000","999.9","  78.1","  64.9","  5.1"," 0.08","1011.3","999.9","006.8","  72.2","  7.4","  1.1"
"72505394728","2023-06-25","  67.8","000000","999.9","  84.9","  69.1","  5.1"," 0.03","1009.6","999.9","004.9","  76.0","  9.5","  1.5"
"72505394728","2023-06-26","  67.8","110000"," 18.1","  84.9","  70.0"," 11.1"," 0.00","1007.9","999.9","003.3","  73.0","  6.7","  2.3"
"72505394728","2023-06-27","  66.2","010000"," 15.9","  79.0","  66.0","  8.0"," 0.52","1005.7","999.9","000.8","  70.8","  5.9","  2.6"
"72505394728","2023-06-28","  63.6","010000","999.9","  82.0","  66.0","  8.0"," 0.07","1008.6","999.9","003.7","  72.9","  8.6","  2.2"
"72505394728","2023-06-29","  58.6","000000"," 15.0","  82.0","  64.9","  7.0"," 0.00","1014.9","999.9","010.2","  73.7","  7.0","  2.7"
